ID,Data,Ora,Tipo,Causa,Meteo,Visibilità,N.Illesi,N.Feriti,N.PrognosiRiservata,N.Deceduti
3844600,Roma,25-05-2018,17:05,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3844603,Roma,25-05-2018,14:40,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,2,0,0,0
3844609,Roma,26-05-2018,08:40,Investimento di pedone,,Sereno,Buona,1,1,0,0
3844616,Roma,27-05-2018,11:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3844630,Roma,27-05-2018,03:10,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,0,1,0,0
3844633,Roma,26-05-2018,03:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,5,0,0,0
3844644,Roma,27-05-2018,12:00,Tamponamento,,Sereno,Buona,2,0,0,0
3844649,Roma,25-05-2018,09:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,2,0,0
3844660,Roma,25-05-2018,18:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3844663,Roma,27-05-2018,12:00,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,2,0,0,0
3844671,Roma,28-05-2018,08:00,Ribaltamento senza urto contro ostacolo fisso,,Sereno,Buona,0,1,0,0
3844672,Roma,26-05-2018,03:00,Veicolo in marcia contro ostacolo fisso,,Nebbia,Insufficiente,1,0,0,0
3844681,Roma,27-05-2018,12:25,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3844684,Roma,25-05-2018,11:40,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3844690,Roma,24-05-2018,07:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,0,1,0,0
3844704,Roma,27-05-2018,12:35,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3844707,Roma,26-05-2018,12:55,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3844710,Roma,26-05-2018,15:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3844715,Roma,27-05-2018,16:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3844718,Roma,27-05-2018,13:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3844722,Roma,27-05-2018,13:45,Scontro frontale fra veicoli in marcia,,Sereno,Buona,1,0,0,0
3844725,Roma,26-05-2018,22:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Insufficiente,3,2,0,0
3844736,Roma,27-05-2018,23:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,1,0
3844750,Roma,26-05-2018,12:30,Scontro frontale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3844752,Roma,28-05-2018,08:25,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,4,0,0,0
3844757,Roma,25-05-2018,12:15,Tamponamento,,Sereno,Buona,3,0,0,0
3844760,Roma,27-05-2018,16:15,Tamponamento,,Sereno,Buona,3,1,0,0
3844763,Roma,26-05-2018,13:15,Tamponamento,,Sereno,Buona,2,1,0,0
3844795,Roma,25-05-2018,13:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3844806,Roma,28-05-2018,08:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3844809,Roma,26-05-2018,03:25,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,0,1,0,0
3844812,Roma,27-05-2018,17:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3844814,Roma,26-05-2018,18:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3844824,Roma,25-05-2018,23:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,0,3,0,0
3844828,Roma,28-05-2018,08:15,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3844832,Roma,26-05-2018,12:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3844834,Roma,26-05-2018,14:30,Scontro frontale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3844860,Roma,22-05-2018,09:35,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3844884,Roma,26-05-2018,17:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,0,1,0,0
3844899,Roma,27-05-2018,18:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3844908,Roma,26-05-2018,16:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3844944,Roma,26-05-2018,09:30,Investimento di pedone,,Sereno,Buona,1,0,1,0
3844949,Roma,26-05-2018,19:40,Veicolo in marcia contro veicolo arresto,,Sereno,Buona,3,0,0,0
3844964,Roma,25-05-2018,14:30,Scontro frontale/laterale SX fra veicoli in marcia,,,,1,1,0,0
3845019,Roma,26-05-2018,23:10,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,3,0,0,0
3845022,Roma,28-05-2018,09:45,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,1,0,0,0
3845023,Roma,27-05-2018,08:10,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3845028,Roma,26-05-2018,06:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,0,2,0,0
3845032,Roma,27-05-2018,01:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Sufficiente,1,1,0,0
3845049,Roma,28-05-2018,11:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3845052,Roma,27-05-2018,08:25,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,2,0,0,0
3845061,Roma,27-05-2018,10:50,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,2,0,0
3845073,Roma,27-05-2018,12:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3845075,Roma,25-05-2018,18:30,Tamponamento Multiplo,,,,3,0,0,0
3845078,Roma,25-05-2018,15:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3845089,Roma,27-05-2018,13:10,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3845113,Roma,27-05-2018,16:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,2,0,0,0
3845115,Roma,27-05-2018,01:00,Investimento di pedone,,Sereno,Buona,0,2,0,0
3845117,Roma,27-05-2018,17:30,Scontro laterale fra veicoli in marcia,,,,3,0,0,0
3845151,Roma,25-05-2018,10:25,Infortunio per sola frenata improvvisa,,Sereno,Buona,3,0,0,0
3845159,Roma,25-05-2018,18:05,Scontro frontale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3845163,Roma,25-05-2018,16:30,Veicolo in marcia contro veicoli fermi,,Sereno,Buona,4,0,0,0
3845164,Roma,26-05-2018,12:00,Tamponamento,,Sereno,Buona,1,1,0,0
3845179,Roma,27-05-2018,06:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3845200,Roma,27-05-2018,08:05,Veicolo in marcia contro veicolo in sosta,,,,1,0,0,0
3845203,Roma,27-05-2018,18:00,Tamponamento,,Sereno,Buona,1,0,0,0
3845210,Roma,27-05-2018,11:45,Veicolo in marcia contro ostacolo accidentale,,,,3,0,0,0
3845217,Roma,25-05-2018,23:55,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,1,0,0,0
3845259,Roma,28-05-2018,07:45,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,1,0,0,0
3845269,Roma,28-05-2018,11:15,Investimento di pedone,,Pioggia in atto,Buona,1,1,0,0
3845335,Roma,28-05-2018,12:40,Veicolo in marcia contro veicolo fermo,,Nuvoloso,Buona,2,0,0,0
3845357,Roma,25-05-2018,20:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3845423,Roma,24-05-2018,18:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3845455,Roma,24-05-2018,10:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3845465,Roma,28-05-2018,15:20,Tamponamento Multiplo,,Nuvoloso,Buona,2,2,0,0
3845480,Roma,28-05-2018,08:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3845491,Roma,26-05-2018,15:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3845516,Roma,24-05-2018,19:20,Tamponamento,,Sereno,Buona,3,1,0,0
3845592,Roma,26-05-2018,17:10,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3845596,Roma,24-05-2018,20:45,Veicolo in marcia contro ostacolo fisso,,Sereno,Insufficiente,1,0,0,0
3845601,Roma,26-05-2018,08:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3845616,Roma,26-05-2018,19:30,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,0,1,0,0
3845618,Roma,27-05-2018,19:50,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,5,0,0,0
3845623,Roma,28-05-2018,16:45,Tamponamento,,Sereno,Buona,2,0,0,0
3845630,Roma,27-05-2018,21:10,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,4,0,0,0
3845644,Roma,28-05-2018,17:15,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,3,0,0,0
3845652,Roma,27-05-2018,11:30,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3845664,Roma,27-05-2018,20:50,Tamponamento,,Sereno,Sufficiente,4,0,0,0
3845675,Roma,28-05-2018,07:25,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3845694,Roma,28-05-2018,10:15,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,3,0,0,0
3845695,Roma,27-05-2018,23:10,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3845696,Roma,27-05-2018,19:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3845699,Roma,28-05-2018,08:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3845713,Roma,28-05-2018,10:20,Tamponamento Multiplo,,Sereno,Buona,3,0,0,0
3845733,Roma,28-05-2018,09:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3845746,Roma,28-05-2018,18:25,Tamponamento,,Sereno,Buona,3,0,0,0
3845753,Roma,28-05-2018,13:25,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,2,0,0
3845796,Roma,28-05-2018,17:40,Tamponamento,,Nuvoloso,Buona,3,0,0,0
3845841,Roma,23-05-2018,07:36,Tamponamento,,Nuvoloso,Buona,2,0,0,0
3846000,Roma,28-05-2018,13:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3846004,Roma,28-05-2018,15:55,Tamponamento,,Sereno,Buona,2,0,0,0
3846182,Roma,28-05-2018,08:06,Veicolo in marcia contro veicolo fermo,,Nuvoloso,Buona,3,0,0,0
3846183,Roma,28-05-2018,14:50,Veicolo in marcia contro ostacolo fisso,,,,2,0,0,0
3846188,Roma,28-05-2018,15:30,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
3846192,Roma,28-05-2018,15:00,Scontro laterale fra veicoli in marcia,,,,3,0,0,0
3846193,Roma,28-05-2018,14:15,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,4,0,0,0
3846197,Roma,28-05-2018,12:10,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,1,2,0,0
3846204,Roma,28-05-2018,07:30,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3846211,Roma,28-05-2018,14:15,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,1,0,0
3846214,Roma,29-05-2018,04:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3846216,Roma,26-05-2018,12:15,Tamponamento Multiplo,,Sereno,Buona,3,0,0,0
3846219,Roma,28-05-2018,18:55,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,1,0,0,0
3846223,Roma,29-05-2018,00:10,Veicolo in marcia contro ostacolo fisso,,,,0,1,0,0
3846224,Roma,28-05-2018,10:45,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3846225,Roma,28-05-2018,17:00,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3846228,Roma,28-05-2018,14:50,Tamponamento Multiplo,,Nuvoloso,Buona,4,1,0,0
3846229,Roma,28-05-2018,18:30,Tamponamento,,Sereno,Buona,1,2,0,0
3846235,Roma,28-05-2018,09:30,Tamponamento,,Sereno,Buona,1,0,0,0
3846253,Roma,28-05-2018,10:20,Tamponamento,,Sereno,Buona,3,0,0,0
3846258,Roma,28-05-2018,20:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3846264,Roma,28-05-2018,18:00,Ribaltamento senza urto contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3846265,Roma,28-05-2018,12:40,Investimento di pedone,,Nuvoloso,Buona,1,1,0,0
3846273,Roma,28-05-2018,09:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3846286,Roma,28-05-2018,14:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3846293,Roma,28-05-2018,11:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3846296,Roma,28-05-2018,23:40,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Buona,1,0,0,0
3846297,Roma,29-05-2018,07:55,Tamponamento,,Sereno,Buona,2,0,0,0
3846304,Roma,29-05-2018,04:45,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3846319,Roma,28-05-2018,17:35,Tamponamento,,Sereno,Buona,3,0,0,0
3846321,Roma,28-05-2018,18:40,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3846322,Roma,29-05-2018,05:05,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3846323,Roma,28-05-2018,07:45,Investimento di pedone,,Nuvoloso,Sufficiente,1,1,0,0
3846330,Roma,28-05-2018,08:45,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
3846336,Roma,28-05-2018,18:15,Tamponamento,,Sereno,Buona,2,0,0,0
3846348,Roma,28-05-2018,19:35,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3846354,Roma,28-05-2018,11:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,0,1,0,0
3846358,Roma,28-05-2018,20:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,5,0,0,0
3846365,Roma,29-05-2018,03:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,0,3,0,0
3846367,Roma,28-05-2018,16:55,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Sufficiente,1,0,0,0
3846390,Roma,28-05-2018,16:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3846405,Roma,28-05-2018,16:00,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,1,0,0,0
3846408,Roma,28-05-2018,15:05,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3846429,Roma,28-05-2018,22:00,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Insufficiente,1,0,0,0
3846435,Roma,25-05-2018,12:00,Scontro laterale fra veicoli in marcia,,,,1,0,0,0
3846465,Roma,28-05-2018,10:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3846467,Roma,28-05-2018,20:40,Veicolo in marcia contro ostacolo fisso,,Nuvoloso,Sufficiente,1,0,0,0
3846478,Roma,28-05-2018,19:20,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3846502,Roma,29-05-2018,08:30,Tamponamento,,Sereno,Buona,3,0,0,0
3846505,Roma,28-05-2018,17:50,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,2,0,0,0
3846564,Roma,28-05-2018,15:40,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3846568,Roma,27-05-2018,12:05,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3846575,Roma,29-05-2018,06:50,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3846578,Roma,26-05-2018,23:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3846581,Roma,28-05-2018,19:00,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3846589,Roma,28-05-2018,19:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3846636,Roma,28-05-2018,16:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3846639,Roma,29-05-2018,07:45,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3846653,Roma,29-05-2018,09:45,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3846660,Roma,29-05-2018,10:10,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3846668,Roma,28-05-2018,12:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,1,0,0
3846721,Roma,29-05-2018,10:50,Tamponamento,,Sereno,Buona,2,0,0,0
3846768,Roma,28-05-2018,09:30,Tamponamento Multiplo,,,,3,1,0,0
3846787,Roma,29-05-2018,10:35,Scontro laterale fra veicoli in marcia,,Sereno,Buona,6,0,0,0
3846824,Roma,23-05-2018,10:30,Investimento di pedone,,Sereno,Buona,1,1,0,0
3846830,Roma,29-05-2018,10:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3846932,Roma,29-05-2018,06:50,Scontro frontale fra veicoli in marcia,,Sereno,Buona,1,3,0,0
3846988,Roma,29-05-2018,12:40,Scontro frontale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3847048,Roma,29-05-2018,07:50,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,0,1,0,0
3847060,Roma,29-05-2018,10:00,Tamponamento,,Sereno,Buona,1,1,0,0
3847083,Roma,28-05-2018,14:30,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3847126,Roma,29-05-2018,10:35,Scontro laterale fra veicoli in marcia,,Sereno,Buona,0,2,0,0
3847169,Roma,29-05-2018,14:40,Tamponamento Multiplo,,Nuvoloso,Buona,4,2,0,0
3847172,Roma,24-05-2018,16:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3847325,Roma,29-05-2018,16:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3847368,Roma,29-05-2018,10:20,Ribaltamento senza urto contro ostacolo fisso,,Sereno,Buona,0,1,0,0
3847384,Roma,29-05-2018,15:30,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3847394,Roma,29-05-2018,11:40,Scontro laterale fra veicoli in marcia,,,,1,1,0,0
3847417,Roma,29-05-2018,12:20,Tamponamento,,Sereno,Buona,3,1,0,0
3847424,Roma,29-05-2018,09:20,Veicolo in marcia contro veicolo arresto,,,,3,0,0,0
3847459,Roma,29-05-2018,07:45,Veicolo in marcia contro veicolo arresto,,Nuvoloso,Buona,5,0,0,0
3847462,Roma,29-05-2018,12:50,Veicolo in marcia contro veicoli in sosta,,Nuvoloso,Buona,0,1,0,0
3847473,Roma,29-05-2018,17:30,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3847495,Roma,29-05-2018,12:50,Tamponamento,,Sereno,Buona,2,0,0,0
3847508,Roma,29-05-2018,17:20,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3847541,Roma,29-05-2018,14:25,Tamponamento,,Nuvoloso,Buona,2,2,0,0
3847542,Roma,29-05-2018,18:00,Veicolo in marcia contro veicoli in sosta,,Nuvoloso,Buona,1,0,0,0
3847742,Roma,29-05-2018,20:30,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,3,1,0,1
3847925,Roma,29-05-2018,17:10,Tamponamento,,Nuvoloso,Buona,5,1,0,0
3847934,Roma,29-05-2018,06:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,0,0,0
3847939,Roma,29-05-2018,14:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,0,1,0,0
3847946,Roma,29-05-2018,23:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,0,2,0,0
3847951,Roma,29-05-2018,14:15,Tamponamento,,Sereno,Buona,2,0,0,0
3847955,Roma,29-05-2018,21:00,Investimento di pedone,,Nuvoloso,Sufficiente,1,1,0,0
3847956,Roma,29-05-2018,19:45,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3847963,Roma,29-05-2018,12:40,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3847970,Roma,30-05-2018,00:30,Scontro laterale fra veicoli in marcia,,,,2,0,0,0
3847977,Roma,30-05-2018,04:45,Infortunio per sola frenata improvvisa,,Sereno,Buona,0,1,0,0
3847978,Roma,29-05-2018,23:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Sufficiente,3,0,0,0
3847985,Roma,29-05-2018,15:20,Tamponamento,,Sereno,Buona,1,1,0,0
3848004,Roma,29-05-2018,12:30,Tamponamento,,Sereno,Buona,2,0,0,0
3848027,Roma,29-05-2018,15:20,Tamponamento,,Sereno,Buona,2,0,0,0
3848033,Roma,29-05-2018,19:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3848039,Roma,29-05-2018,17:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3848040,Roma,30-05-2018,00:45,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,2,2,0,0
3848053,Roma,29-05-2018,10:05,Tamponamento,,Sereno,Buona,2,0,0,0
3848058,Roma,29-05-2018,15:10,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3848065,Roma,29-05-2018,16:15,Tamponamento,,Nuvoloso,Buona,2,0,0,0
3848079,Roma,26-05-2018,20:20,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3848083,Roma,29-05-2018,16:00,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3848085,Roma,29-05-2018,07:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3848100,Roma,30-05-2018,00:25,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,2,1,0,0
3848103,Roma,29-05-2018,07:40,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,1,0,0
3848119,Roma,29-05-2018,10:45,Investimento di pedone,,,,3,0,0,0
3848129,Roma,30-05-2018,08:00,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,1,0,0,0
3848133,Roma,29-05-2018,20:40,Scontro laterale fra veicoli in marcia,,Pioggia in atto,Sufficiente,4,0,0,0
3848135,Roma,29-05-2018,17:20,Veicolo in marcia contro veicolo in sosta,,Nuvoloso,Buona,0,1,0,0
3848138,Roma,29-05-2018,08:35,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3848147,Roma,30-05-2018,07:30,Tamponamento,,Nuvoloso,Buona,2,0,0,0
3848181,Roma,29-05-2018,14:00,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3848184,Roma,29-05-2018,20:30,Infortunio per sola frenata improvvisa,,Pioggia in atto,Sufficiente,1,1,0,0
3848199,Roma,29-05-2018,14:20,Veicolo in marcia contro veicolo fermo,,Nuvoloso,Buona,4,0,0,0
3848200,Roma,29-05-2018,20:20,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,2,0,0
3848223,Roma,30-05-2018,08:45,Tamponamento,,Sereno,Buona,1,1,0,0
3848227,Roma,29-05-2018,15:50,Tamponamento,,Sereno,Buona,3,2,0,0
3848235,Roma,29-05-2018,23:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Sufficiente,2,0,0,0
3848240,Roma,29-05-2018,16:25,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3848242,Roma,29-05-2018,17:50,Veicolo in marcia contro ostacolo accidentale,,,,2,0,0,0
3848249,Roma,29-05-2018,09:05,Scontro laterale fra veicoli in marcia,,,,1,1,0,0
3848257,Roma,29-05-2018,08:25,Tamponamento,,Nuvoloso,Buona,2,0,0,0
3848258,Roma,30-05-2018,09:10,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3848261,Roma,29-05-2018,06:30,Tamponamento Multiplo,,Sereno,Buona,3,0,0,0
3848262,Roma,30-05-2018,08:50,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,2,0,0,0
3848265,Roma,29-05-2018,12:20,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,3,0,0,0
3848267,Roma,29-05-2018,15:45,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3848316,Roma,29-05-2018,17:05,Tamponamento,,Sereno,Buona,3,0,0,0
3848338,Roma,30-05-2018,10:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3848344,Roma,29-05-2018,18:15,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3848351,Roma,29-05-2018,16:50,Tamponamento Multiplo,,Nuvoloso,Buona,6,2,0,0
3848366,Roma,29-05-2018,07:40,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3848367,Roma,29-05-2018,18:08,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3848389,Roma,30-05-2018,09:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3848393,Roma,29-05-2018,08:45,Tamponamento,,Sereno,Buona,2,0,0,0
3848434,Roma,29-05-2018,11:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3848461,Roma,29-05-2018,13:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3848483,Roma,29-05-2018,20:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,1,0,0
3848589,Roma,29-05-2018,22:10,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,2,0,0,0
3848625,Roma,30-05-2018,09:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,0,1,0,0
3848635,Roma,30-05-2018,12:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
