ID,Data,Ora,Tipo,Causa,Meteo,Visibilità,N.Illesi,N.Feriti,N.PrognosiRiservata,N.Deceduti
3796752,Roma,26-04-2018,18:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3797125,Roma,26-04-2018,08:00,Tamponamento,,Sereno,Buona,1,1,0,0
3797128,Roma,26-04-2018,11:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3797131,Roma,26-04-2018,18:15,Tamponamento,,Sereno,Buona,4,0,0,0
3797133,Roma,26-04-2018,17:40,Tamponamento,,Sereno,Buona,3,0,0,0
3797134,Roma,25-04-2018,19:00,Tamponamento,,Sereno,Buona,6,0,0,0
3797136,Roma,26-04-2018,18:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,1,0,0
3797140,Roma,26-04-2018,12:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3797142,Roma,26-04-2018,13:10,Veicolo in marcia contro ostacolo accidentale,,Nebbia,Buona,1,0,0,0
3797147,Roma,26-04-2018,21:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,1,1,0,0
3797150,Roma,26-04-2018,20:15,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3797151,Roma,26-04-2018,09:45,Veicolo in marcia contro veicolo arresto,,Sereno,Buona,1,1,0,0
3797157,Roma,26-04-2018,20:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3797159,Roma,26-04-2018,16:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3797166,Roma,26-04-2018,15:40,Tamponamento,,Sereno,Buona,2,0,0,0
3797168,Roma,26-04-2018,23:40,Veicolo in marcia contro ostacolo fisso,,Sereno,Sufficiente,0,1,0,0
3797169,Roma,26-04-2018,21:10,Scontro laterale fra veicoli in marcia,,,,2,0,0,0
3797170,Roma,26-04-2018,15:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3797171,Roma,26-04-2018,12:00,Scontro frontale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3797173,Roma,26-04-2018,20:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3797176,Roma,26-04-2018,07:40,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3797179,Roma,26-04-2018,10:45,Tamponamento,,Sereno,Buona,0,2,0,0
3797195,Roma,26-04-2018,12:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3797205,Roma,26-04-2018,08:15,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3797207,Roma,26-04-2018,21:45,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,2,0,0,0
3797208,Roma,26-04-2018,11:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3797210,Roma,26-04-2018,07:45,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,4,0,0,0
3797211,Roma,26-04-2018,11:55,Investimento di pedone,,Sereno,Buona,1,1,0,0
3797215,Roma,27-04-2018,07:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3797221,Roma,26-04-2018,17:40,Tamponamento,,Sereno,Buona,2,0,0,0
3797227,Roma,26-04-2018,22:45,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,2,0,0
3797233,Roma,26-04-2018,19:00,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3797234,Roma,26-04-2018,19:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,1,0,0
3797239,Roma,26-04-2018,10:50,Tamponamento,,Sereno,Buona,1,2,0,0
3797242,Roma,26-04-2018,18:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3797246,Roma,26-04-2018,09:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3797250,Roma,26-04-2018,16:45,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,2,0,0,0
3797254,Roma,26-04-2018,19:05,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,0,1,0,0
3797259,Roma,26-04-2018,08:00,Scontro frontale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3797267,Roma,26-04-2018,09:05,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,1,0,0,0
3797270,Roma,27-04-2018,07:45,Tamponamento,,Sereno,Buona,2,0,0,0
3797271,Roma,26-04-2018,20:15,Tamponamento Multiplo,,Sereno,Buona,3,0,0,0
3797278,Roma,26-04-2018,17:55,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,3,2,0,0
3797284,Roma,25-04-2018,15:20,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,7,0,0,0
3797288,Roma,25-04-2018,18:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Insufficiente,10,0,0,0
3797296,Roma,26-04-2018,03:00,Veicolo in marcia contro veicoli in sosta,,Sereno,Sufficiente,1,0,0,0
3797309,Roma,26-04-2018,10:15,Veicolo in marcia contro ostacolo accidentale,,,,1,0,0,0
3797311,Roma,27-04-2018,05:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3797317,Roma,26-04-2018,17:55,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3797321,Roma,26-04-2018,11:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3797323,Roma,27-04-2018,08:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3797329,Roma,26-04-2018,20:40,Tamponamento,,Sereno,Buona,1,1,0,0
3797338,Roma,27-04-2018,06:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3797346,Roma,26-04-2018,12:10,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3797348,Roma,26-04-2018,16:15,Tamponamento,,Sereno,Buona,1,1,0,0
3797350,Roma,26-04-2018,16:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,1,0,0
3797353,Roma,26-04-2018,17:30,Tamponamento Multiplo,,Sereno,Buona,2,1,0,0
3797356,Roma,27-04-2018,02:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Insufficiente,1,0,0,0
3797360,Roma,27-04-2018,02:00,Veicolo in marcia contro ostacolo fisso,,Sereno,Insufficiente,1,0,0,0
3797381,Roma,27-04-2018,08:15,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3797427,Roma,26-04-2018,23:35,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3797523,Roma,27-04-2018,10:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,1,0,0
3797534,Roma,27-04-2018,09:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3797608,Roma,27-04-2018,09:00,Infortunio per caduta del veicolo,,Sereno,Buona,0,1,0,0
3797690,Roma,27-04-2018,11:55,Investimento di pedone,,Sereno,Buona,1,1,0,0
3797729,Roma,25-04-2018,10:49,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,2,0,0,0
3797754,Roma,27-04-2018,13:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3797832,Roma,27-04-2018,10:20,Investimento di pedone,,Sereno,Buona,1,0,0,1
3797859,Roma,27-04-2018,11:20,Investimento di pedone,,Sereno,Buona,1,1,0,0
3797884,Roma,27-04-2018,09:35,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3797889,Roma,20-04-2018,20:15,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3797915,Roma,24-04-2018,18:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3797922,Roma,20-04-2018,16:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3797947,Roma,21-04-2018,22:15,Tamponamento,,Sereno,Buona,4,0,0,0
3797955,Roma,27-04-2018,11:45,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,3,0,0,0
3797968,Roma,21-04-2018,11:30,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3797987,Roma,22-04-2018,01:30,Veicolo in marcia contro veicolo in sosta,,Sereno,Sufficiente,2,0,0,0
3798001,Roma,27-04-2018,09:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3798002,Roma,23-04-2018,23:40,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3798004,Roma,25-04-2018,15:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3798016,Roma,23-04-2018,08:25,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3798034,Roma,23-04-2018,16:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,4,0,0,0
3798041,Roma,27-04-2018,08:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3798066,Roma,24-04-2018,14:55,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3798078,Roma,27-04-2018,13:30,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3798088,Roma,24-04-2018,21:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,5,0,0,0
3798167,Roma,25-04-2018,17:38,Tamponamento,,Sereno,Buona,1,0,0,0
3798181,Roma,25-04-2018,09:45,Infortunio per sola frenata improvvisa,,Sereno,Buona,0,1,0,0
3798189,Roma,25-04-2018,12:00,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3798202,Roma,25-04-2018,14:55,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3798204,Roma,27-04-2018,16:45,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3798206,Roma,25-04-2018,12:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3798224,Roma,25-04-2018,01:50,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3798240,Roma,27-04-2018,07:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3798248,Roma,25-04-2018,02:50,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3798262,Roma,27-04-2018,17:50,Infortunio per caduta del veicolo,,Sereno,Buona,1,1,0,0
3798308,Roma,26-04-2018,15:00,Tamponamento,,Sereno,Buona,2,0,0,0
3798320,Roma,26-04-2018,15:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3798331,Roma,26-04-2018,08:10,Scontro frontale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3798333,Roma,27-04-2018,09:15,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,2,1,0,0
3798357,Roma,26-04-2018,10:45,Tamponamento,,Sereno,Buona,2,1,0,0
3798365,Roma,26-04-2018,12:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3798372,Roma,26-04-2018,04:00,Veicolo in marcia contro ostacolo fisso,,Sereno,Sufficiente,1,0,0,0
3798378,Roma,27-04-2018,15:20,Tamponamento,,Sereno,Buona,2,0,0,0
3798379,Roma,26-04-2018,08:00,Tamponamento,,Sereno,Buona,2,0,0,0
3798392,Roma,26-04-2018,11:20,Scontro laterale fra veicoli in marcia,,,,2,0,0,0
3798408,Roma,26-04-2018,21:05,Tamponamento Multiplo,,Sereno,Sufficiente,5,1,0,0
3798422,Roma,27-04-2018,15:20,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3798449,Roma,27-04-2018,15:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3798456,Roma,27-04-2018,13:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3798471,Roma,27-04-2018,11:45,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3798472,Roma,27-04-2018,15:50,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3798719,Roma,27-04-2018,13:58,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3798720,Roma,27-04-2018,11:50,Tamponamento,,Sereno,Buona,1,1,0,0
3798724,Roma,27-04-2018,17:00,Tamponamento Multiplo,,Sereno,Buona,5,2,0,0
3798728,Roma,28-04-2018,01:45,Veicolo in marcia contro ostacolo fisso,,Sereno,Sufficiente,1,0,0,0
3798731,Roma,27-04-2018,13:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3798746,Roma,27-04-2018,10:20,Tamponamento,,Sereno,Buona,1,2,0,0
3798751,Roma,27-04-2018,09:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3798754,Roma,27-04-2018,21:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3798773,Roma,27-04-2018,23:30,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,2,1,0,0
3798780,Roma,27-04-2018,13:20,Tamponamento Multiplo,,,,2,0,0,0
3798781,Roma,28-04-2018,05:10,Veicolo in marcia contro ostacolo fisso,,Sereno,Sufficiente,3,0,0,0
3798783,Roma,27-04-2018,18:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3798784,Roma,27-04-2018,15:50,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3798786,Roma,27-04-2018,21:15,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,1,0,0,0
3798790,Roma,27-04-2018,16:30,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,2,0,0,0
3798801,Roma,27-04-2018,07:35,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3798808,Roma,27-04-2018,07:50,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,2,0,0,0
3798811,Roma,27-04-2018,14:05,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3798815,Roma,27-04-2018,14:35,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,1,0,0
3798818,Roma,27-04-2018,12:45,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3798825,Roma,27-04-2018,15:50,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,4,0,0,0
3798835,Roma,27-04-2018,17:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3798847,Roma,27-04-2018,19:45,Tamponamento,,Sereno,Buona,4,0,0,0
3798857,Roma,27-04-2018,23:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,2,0,0
3798948,Roma,28-04-2018,09:40,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3798984,Roma,27-04-2018,11:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3799005,Roma,27-04-2018,18:50,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,1,1,0,0
3799282,Roma,28-04-2018,14:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3799338,Roma,28-04-2018,09:00,Scontro frontale fra veicoli in marcia,,Sereno,Buona,1,0,0,1
3799463,Roma,28-04-2018,17:40,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,2,0,0,0
3799736,Roma,27-04-2018,07:45,Investimento di pedone,,Sereno,Buona,1,0,1,0
3799782,Roma,27-04-2018,17:30,Scontro frontale fra veicoli in marcia,,Sereno,Buona,0,3,0,0
3799821,Roma,28-04-2018,04:54,Veicolo in marcia contro ostacolo fisso,,Sereno,Sufficiente,3,0,0,0
3799832,Roma,27-04-2018,12:00,Infortunio per caduta del veicolo,,Sereno,Buona,1,0,0,0
3799848,Roma,27-04-2018,12:10,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3799853,Roma,27-04-2018,16:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3799855,Roma,29-04-2018,06:50,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,2,0,0,0
3799856,Roma,27-04-2018,20:40,Tamponamento,,Sereno,Sufficiente,1,1,0,0
3799858,Roma,27-04-2018,23:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,2,1,0,0
3799861,Roma,28-04-2018,11:45,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3799864,Roma,28-04-2018,19:30,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Sufficiente,2,0,0,0
3799865,Roma,28-04-2018,16:30,Tamponamento Multiplo,,Sereno,Sufficiente,2,2,0,0
3799869,Roma,28-04-2018,23:25,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,3,0,0,0
3799872,Roma,29-04-2018,03:20,Tamponamento,,Sereno,Buona,4,0,0,0
3799878,Roma,29-04-2018,07:15,Infortunio per sola frenata improvvisa,,Sereno,Buona,0,1,0,0
3799912,Roma,28-04-2018,14:10,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,1,0,0,0
3799966,Roma,29-04-2018,11:30,Tamponamento,,Sereno,Buona,6,0,0,0
3800040,Roma,28-04-2018,12:30,Tamponamento,,Sereno,Buona,2,0,0,0
3800049,Roma,28-04-2018,22:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,7,0,0,0
3800076,Roma,29-04-2018,13:45,Tamponamento,,Sereno,Buona,4,0,0,0
3800084,Roma,29-04-2018,02:00,Veicolo in marcia contro veicoli in sosta,,Sereno,Sufficiente,1,0,0,0
3800101,Roma,28-04-2018,17:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3800115,Roma,28-04-2018,13:30,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3800146,Roma,28-04-2018,18:30,Tamponamento Multiplo,,Sereno,Buona,5,0,0,0
3800250,Roma,29-04-2018,02:15,Tamponamento,,Sereno,Sufficiente,1,0,0,0
3800297,Roma,29-04-2018,15:20,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3800456,Roma,27-04-2018,17:55,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3800460,Roma,28-04-2018,09:45,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,3,1,0,0
3800626,Roma,29-04-2018,13:20,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3800630,Roma,27-04-2018,19:00,Scontro laterale fra veicoli in marcia,,Sereno,Sufficiente,1,0,0,0
3800638,Roma,28-04-2018,22:45,Tamponamento,,Sereno,Buona,5,0,0,0
3800640,Roma,28-04-2018,10:05,Scontro frontale/laterale SX fra veicoli in marcia,,Nuvoloso,Buona,3,2,0,0
3800641,Roma,27-04-2018,10:50,Scontro laterale fra veicoli in marcia,,,,1,0,0,0
3800646,Roma,28-04-2018,08:00,Veicolo in marcia contro veicoli in sosta,,Nuvoloso,Sufficiente,1,0,0,0
3800647,Roma,28-04-2018,10:30,Scontro frontale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3800649,Roma,27-04-2018,14:30,Tamponamento,,Sereno,Sufficiente,5,2,0,0
3800650,Roma,27-04-2018,16:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3800653,Roma,29-04-2018,12:40,Tamponamento,,Sereno,Buona,3,1,0,0
3800654,Roma,27-04-2018,17:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3800658,Roma,28-04-2018,08:45,Scontro frontale/laterale DX fra veicoli in marcia,,,,2,0,0,0
3800659,Roma,21-04-2018,14:15,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3800663,Roma,28-04-2018,10:05,Veicolo in marcia contro ostacolo accidentale,,,,4,0,0,0
3800667,Roma,27-04-2018,21:05,Infortunio per sola frenata improvvisa,,Sereno,Buona,4,1,0,0
3800669,Roma,28-04-2018,15:00,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,1,0,0,0
3800672,Roma,28-04-2018,11:05,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,5,1,0,0
3800673,Roma,28-04-2018,15:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3800674,Roma,29-04-2018,17:00,Tamponamento,,Sereno,Buona,6,0,0,0
3800679,Roma,28-04-2018,19:00,Tamponamento,,Nuvoloso,Buona,2,1,0,0
3800681,Roma,28-04-2018,15:30,Scontro laterale fra veicoli in marcia,,,,1,0,0,0
3800683,Roma,28-04-2018,16:10,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,0,2,0,0
3800684,Roma,29-04-2018,12:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3800685,Roma,29-04-2018,18:45,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,2,0,0
3800689,Roma,22-04-2018,11:00,Tamponamento,,Sereno,Buona,1,2,0,0
3800690,Roma,28-04-2018,17:20,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,4,0,0,0
3800693,Roma,29-04-2018,23:15,Tamponamento,,Sereno,Buona,0,1,0,0
3800695,Roma,29-04-2018,14:00,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,2,2,0,0
3800696,Roma,28-04-2018,18:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3800700,Roma,28-04-2018,19:45,Scontro frontale/laterale DX fra veicoli in marcia,,Nuvoloso,Buona,2,0,0,0
3800702,Roma,29-04-2018,11:20,Veicolo in marcia contro ostacolo accidentale,,,,2,0,0,0
3800703,Roma,29-04-2018,14:00,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,4,0,0,0
3800707,Roma,29-04-2018,09:30,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3800708,Roma,29-04-2018,07:15,Veicolo in marcia contro veicolo in sosta,,Sereno,Buona,0,1,0,0
3800710,Roma,29-04-2018,13:00,Veicolo in marcia contro ostacolo fisso,,,,0,3,0,0
3800716,Roma,29-04-2018,12:00,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,2,0,0,0
3800719,Roma,29-04-2018,15:40,Veicolo in marcia contro veicoli in sosta,,Sereno,Buona,1,0,0,0
3800721,Roma,28-04-2018,16:10,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,3,0,0,0
3800722,Roma,29-04-2018,18:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3800724,Roma,28-04-2018,18:25,Scontro laterale fra veicoli in marcia,,Nuvoloso,Buona,4,0,0,0
3800731,Roma,28-04-2018,23:45,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,1,0,0,0
3800737,Roma,27-04-2018,11:30,Veicolo in marcia contro ostacolo fisso,,Sereno,Buona,2,0,0,0
3800740,Roma,22-04-2018,12:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3800742,Roma,27-04-2018,09:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3800747,Roma,28-04-2018,13:10,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3800752,Roma,27-04-2018,18:35,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,0,3,0,0
3800753,Roma,28-04-2018,00:15,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,2,0,0
3800755,Roma,26-04-2018,09:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,1,0,0
3800758,Roma,30-04-2018,07:45,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3800764,Roma,28-04-2018,17:10,Tamponamento,,Nuvoloso,Buona,1,1,0,0
3800765,Roma,28-04-2018,03:40,Tamponamento,,Sereno,Buona,1,2,0,0
3800770,Roma,29-04-2018,17:20,Tamponamento,,Sereno,Buona,1,1,0,0
3800774,Roma,27-04-2018,14:50,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3800776,Roma,27-04-2018,07:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3800780,Roma,27-04-2018,10:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3800790,Roma,27-04-2018,11:25,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3800792,Roma,27-04-2018,11:30,Tamponamento,,Sereno,Buona,2,1,0,0
3800796,Roma,28-04-2018,15:15,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,0,0,0
3800797,Roma,28-04-2018,19:50,Investimento di pedone,,Sereno,Buona,2,1,0,0
3800804,Roma,27-04-2018,16:15,Tamponamento,,Sereno,Buona,2,0,0,0
3800806,Roma,29-04-2018,23:40,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3800814,Roma,29-04-2018,13:00,Tamponamento,,Sereno,Buona,0,4,0,0
3800815,Roma,27-04-2018,20:30,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,1,1,0,0
3800816,Roma,26-04-2018,18:00,Scontro laterale fra veicoli in marcia,,Sereno,Buona,3,1,0,0
3800817,Roma,29-04-2018,05:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,1,3,0,0
3800828,Roma,27-04-2018,12:40,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3800832,Roma,28-04-2018,13:20,Infortunio per sola frenata improvvisa,,Sereno,Buona,1,1,0,0
3800843,Roma,28-04-2018,13:20,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Sufficiente,3,0,0,0
3800847,Roma,29-04-2018,10:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Buona,3,0,0,0
3800850,Roma,28-04-2018,13:30,Scontro laterale fra veicoli in marcia,,Sereno,Buona,1,1,0,0
3800852,Roma,28-04-2018,19:40,Veicolo in marcia contro veicolo fermo,,Sereno,Buona,3,0,0,0
3800858,Roma,29-04-2018,18:20,Scontro laterale fra veicoli in marcia,,Sereno,Buona,2,0,0,0
3800870,Roma,27-04-2018,14:00,Scontro frontale/laterale SX fra veicoli in marcia,,Sereno,Buona,1,3,0,0
3800872,Roma,28-04-2018,13:30,Investimento di pedone,,Sereno,Buona,2,1,0,0
3800877,Roma,27-04-2018,20:15,Investimento di pedone,,Sereno,Sufficiente,1,1,0,0
3800881,Roma,28-04-2018,11:10,Veicolo in marcia contro ostacolo accidentale,,Nuvoloso,Buona,0,1,0,0
3800884,Roma,29-04-2018,11:45,Veicolo in marcia contro ostacolo accidentale,,Sereno,Buona,1,0,0,0
3800889,Roma,27-04-2018,20:30,Scontro frontale/laterale DX fra veicoli in marcia,,Sereno,Sufficiente,0,2,0,0
