Data;Ora;Luogo;Incidenti;Feriti;X;Y 
2018-08-08;09:20;PZZA STAZIONE A TOMMASO NATALE ;F;1;13,285932;38,189966
2018-08-08;11:00;VIALE DIANA ;F;1;13,343996;38,157695
2018-08-08;12:20;VIALE DEI PICCIOTTI ;C;;13,381704;38,105345
2018-08-08;12:30;VIA CRISPI FRANCESCO ;F;1;13,363534;38,125756
2018-08-08;12:45;VIALE DE GASPERI ALCIDE ;F;1;13,336283;38,150735
2018-08-08;15:30;VIA PELLIGRA SALVATORE ;F;2;13,34639;38,09772
2018-08-08;17:00;VIA PITRE' GIUSEPPE ;C;;13,329659;38,110524
2018-08-09;00:10;VIALE ERCOLE ;F;2;13,348242;38,150497
2018-08-01;09:15;VIALE LEONARDO DA VINCI ;C;;13,327313;38,128092
2018-08-09;10:15;VIA PITRE' GIUSEPPE ;F;1;13,335233;38,110394
2018-08-09;12:00;VIA NOTARBARTOLO EMANUELE ;C;;13,339453;38,131137
2018-08-09;13:50;VIA AUSONIA ;F;1;13,332764;38,151725
2018-08-09;15:30;VIA PECORAINO FILIPPO ;F;1;13,402485;38,093907
2018-08-09;17:00;VIA SAMMARTINO ;F;2;13,348348;38,127454
2018-08-09;18:00;VIA AL SANTUARIO DI CRUILLAS ;F;1;13,329671;38,137181
2018-08-09;19:30;VIA PIAVE ;F;2;13,352728;38,105868
2018-08-10;04:10;VIA PANNERIA ;F;1;13,357915;38,117135
2018-08-10;08:30;VIALE REGIONE SICILIANA S.E. ;F;2;13,381809;38,090722
2018-08-10;09:00;VIA FERRARA FRANCESCO ;F;2;13,350606;38,125261
2018-08-09;16:50;VIA GARZILLI NICCOLO' ;C;;13,352303;38,125927
2018-08-10;10:00;VIA GARZILLI NICCOLO' ;F;1;13,351072;38,128325
2018-08-10;14:30;VIA DE GOBBIS FRANCESCO ;F;1;13,309873;38,178934
2018-08-10;16:30;VIALE REGIONE SICILIANA S.E. ;F;3;13,336053;38,095929
2018-08-10;21:00;VIA TESAURO FRANCESCO PAOLO ;F;1;13,360326;38,11159
2018-08-10;01:00;VIA ORETO ;F;1;13,366667;38,107525
2018-08-11;02:00;VIALE GALATEA ;F;1;13,321644;38,199921
2018-08-11;10:00;CORSO TUKORY ;F;2;13,356498;38,108044
2018-08-11;18:10;VIA DELLA LIBERTA' ;F;1;13,343138;38,143808
2018-08-12;03:30;VIALE REGIONE SICILIANA ;F;1;13,32886;38,122417
2018-08-12;04:00;VIA SAMMARTINO ;C;;13,350625;38,123972
2018-08-12;10:15;LUNGOMARE COLOMBO CRISTOFORO ;F;1;13,343304;38,191554
2018-08-12;14:50;VIA ROMA ;F;1;13,363503;38,11653
2018-08-07;13:30;VIA SARDEGNA ;F;1;13,330569;38,144428
2018-08-12;18:45;VIALE DELLA RESURREZIONE ;C;;13,323839;38,16972
2018-08-12;21:15;VIA BRUNELLESCHI FILIPPO ;F;3;13,313052;38,137547
2018-08-13;02:15;VIA SAURO NAZARIO ;C;;13,330969;38,12445
2018-08-11;14:15;VIA MONTEGRAPPA ;C;;13,353677;38,106203
2018-08-11;15:00;VIALE REGIONE SICILIANA N.O. ;F;1;13,328632;38,119856
2018-02-08;12:35;PIAZZA BAIDA ;C;;13,296163;38,114246
2018-07-25;04:40;CORSO DEI MILLE ;C;;13,418698;38,089452
2018-08-13;01:45;VIA GULI' SIMONE COM. ;C;;13,367643;38,139181
2018-08-13;08:45;PIAZZA GIULIO CESARE ;F;1;13,367159;38,110335
2018-08-09;14:15;VIA MESSINA MARINE ;F;1;13,413567;38,097711
2018-08-13;11:15;VIA ARCHIRAFI ;C;;13,373844;38,109099
2018-07-31;08:40;VIA PALERMO GASPARE ;C;;13,367102;38,106944
2018-08-01;15:50;VIALE LEONARDO DA VINCI ;C;;13,320333;38,126884
2018-08-08;07:30;VIA TOMMASO NATALE ;C;;13,294957;38,18011
2018-08-13;11:30;VIALE GALATEA ;C;;13,324507;38,201161
2018-08-13;14:50;CORSO DEI MILLE ;F;1;13,38359;38,100465
2018-08-11;10:00;PIAZZA S.CRISTINA ;F;1;13,298892;38,12908
2018-08-13;18:40;VIA SCOTO MICHELE ;C;;13,334343;38,114147
2018-08-10;21:00;VIALE REGIONE SICILIANA S.E. ;C;;13,335966;38,096563
2018-08-14;11:10;VIALE MICHELANGELO ;C;;13,31686;38,13634
2018-08-14;13:50;VIA PLAUTO ;C;;13,268851;38,200716
2018-08-14;17:20;VIA NUOVA ;C;;13,324987;38,16114
2018-08-15;12:20;CORSO DEI MILLE ;C;;13,398905;38,096132
2018-08-16;00:20;VIA BARBERA ATTILIO ;C;;13,328714;38,110222
2018-08-16;00:15;VIALE STRASBURGO ;F;1;13,323432;38,159808
2018-08-04;14:35;CORSO RE RUGGERO ;C;;13,353956;38,10913
2018-08-06;11:00;PIAZZA STRAUSS RICCARDO ;C;;13,338198;38,1358
2018-08-07;11:00;VIA CAVOUR CAMILLO ;C;;13,359823;38,121706
2018-08-10;10:05;VIALE PRINCIPESSA IOLANDA ;C;;13,334385;38,192635
2018-08-08;13:30;VIA PARLATORE FILIPPO ;C;;13,343757;38,124674
2018-08-10;10:05;VIA MONGITORE ANTONINO ;C;;13,358488;38,110923
2018-08-12;21:00;VIA PATTI FILIPPO ;C;;13,366826;38,123241
2018-08-15;12:20;VIALE REGIONE SICILIANA N.O. ;F;1;13,328736;38,119437
2018-08-15;08:40;VIA MARINAI ALLIATA ;C;;13,333583;38,178206
2018-08-16;13:25;VIA DIAZ ARMANDO M.LLO ;C;;13,394834;38,102745
2018-08-16;15:50;VIA MESSINA MARINE ;F;1;13,431241;38,095884
2018-08-13;15:30;VIA CRISPI FRANCESCO ;C;;13,363174;38,125753
2018-08-16;18:20;VIA VILLAERMOSA ;C;;13,359495;38,122198
2018-08-16;19:40;VIALE DEL FANTE ;F;1;13,338811;38,155301
2018-08-17;02:30;VIALE REGIONE SICILIANA N.O. ;F;1;13,330412;38,143749
2018-08-17;10:35;VIALE STRASBURGO ;F;1;13,332019;38,150182
2018-08-17;13:30;PIAZZA GIULIO CESARE ;F;1;13,366067;38,110616
2018-08-17;13:00;VIALE ERCOLE ;F;1;13,348495;38,150352
2018-08-18;03:22;PIAZZA LEONI ;F;2;13,343686;38,146722
2018-08-18;03:15;VIA MESSINA MARINE ;F;1;13,399435;38,101079
2018-08-18;08:20;PIAZZA ACQUASANTA ;F;1;13,36763;38,143864
2018-08-18;07:00;VIALE REGIONE SICILIANA S.E. ;F;1;13,349615;38,086674
2018-08-18;10:55;VIA SCIUTI GIUSEPPE ;F;1;13,340793;38,137021
2018-08-18;14:15;VIA CRISPI FRANCESCO ;F;1;13,363601;38,125319
2018-08-18;15:50;VIA DELL'ORSA MAGGIORE ;F;3;13,362689;38,093848
2018-08-18;17:30;VIA MATTEI ;F;1;13,321283;38,194919
2018-08-18;20:30;VIA NOTARBARTOLO EMANUELE ;F;2;13,34437;38,132371
2018-08-19;18:15;VIA CAPPUCCINI ;F;1;13,340393;38,11069
2018-08-19;23:35;CORSO CALATAFIMI ;F;3;13,321534;38,099547
2018-08-19;17:30;VIA CIRRINCIONE ANDREA ;C;;13,349569;38,144263
2018-08-11;04:00;VIALE DIANA ;C;;13,34966;38,151265
2018-08-20;14:05;PIAZZA VERDI GIUSEPPE ;C;;13,356597;38,120596
2018-08-20;18:40;VIA BELGIO ;F;2;13,329524;38,150919
2018-08-20;21:40;VIA CRISPI FRANCESCO ;F;1;13,363601;38,125319
2018-08-21;01:10;VIA ARCHIMEDE ;F;1;13,354062;38,128434
2018-08-21;11:00;VIA VILLA SOFIA ;C;;13,337374;38,153983
2018-08-21;09:00;VIA DUCA DELLA VERDURA ;C;;13,350638;38,13409
2018-08-21;19:45;VIALE DE GASPERI ALCIDE ;F;1;13,331308;38,148435
2018-08-22;12:30;VIA VERMIGLIO FRANCESCO ;F;1;13,333864;38,1003
2018-08-22;12:30;VIA DELLA CONCILIAZIONE ;F;1;13,374935;38,097444
2018-08-22;17:10;VIA ARCHIMEDE ;F;1;13,359733;38,130683
2018-08-22;18:00;VIA ONORATO CARMELO ;F;1;13,34553;38,10886
2018-08-22;22:10;VIA GULI' CARLO ;C;;13,412612;38,090812
2018-08-22;23:45;VIA CIACULLI ;C;;13,402552;38,077982
2018-08-23;05:30;VIA NICASTRO GUSTAVO AMM. ;F;1;13,359009;38,148437
2018-08-23;14:30;CORSO DEI MILLE ;F;1;13,383484;38,100541
2018-08-17;00:05;VIA SFERRACAVALLO ;C;;13,278117;38,196769
2018-08-23;13:10;VIALE REGIONE SICILIANA S.E. ;C;;13,376882;38,091843
2018-08-23;23:00;VIALE DELLE PALME ;C;;13,334055;38,195346
2018-08-24;11:30;VIA ROMA ;C;;13,363904;38,115804
2018-08-01;23:00;VIA STABILE MARIANO ;C;;13,354652;38,121891
2018-08-24;00:30;VIA PACINI GIOVANNI ;C;;13,350199;38,119984
2018-08-24;13:30;VIALE REGIONE SICILIANA N.O. ;C;;13,329499;38,110527
2018-08-25;00:15;VIA BENTIVEGNA FRANCESCO ;C;;13,360651;38,123209
2018-08-25;01:00;VIALE CLOE ;C;;13,320568;38,19913
2018-08-25;04:00;VIALE REGINA ELENA ;C;;13,328427;38,199519
2018-08-25;12:30;CORSO DEI MILLE ;F;1;13,422754;38,086459
2018-08-25;15:00;VIA PARTANNA MONDELLO ;F;1;13,306923;38,195525
2018-08-25;17:15;VIALE STRASBURGO ;C;;13,326577;38,156571
2018-08-25;20:15;STRADA STATALE ;F;1;13,328208;38,084758
2018-08-26;01:00;VIA DELL'ORSA MINORE ;F;3;13,365706;38,091625
2018-08-26;05:45;VIA CRISPI FRANCESCO ;F;1;13,360636;38,129609
2018-08-26;11:15;VIA NARBONE ALESSIO ;C;;13,345277;38,118357
2018-08-26;15:40;VIA MARINUZZI ANTONIO ;C;;13,364942;38,105917
2018-08-26;19:40;VIA SACCO E VANZETTI ;F;1;13,407678;38,09723
2018-08-26;22:00;PIAZZA PALLAVICINO ;F;2;13,326929;38,172675
2018-08-27;02:30;VIALE NICOLETTI ROSARIO ;C;;13,289647;38,191823
2018-08-26;02:15;VIA SERRADIFALCO ;F;1;13,337834;38,129135
2018-08-27;10:10;VIA NOTARBARTOLO EMANUELE ;F;1;13,345003;38,132692
2018-08-27;13:00;VIALE DIANA ;F;2;13,343996;38,157695
2018-08-27;20:25;VIALE REGIONE SICILIANA S.E. ;C;;13,345418;38,089651
2018-08-27;21:30;CORSO CALATAFIMI ;F;4;13,323313;38,100135
2018-08-28;09:00;VIA S.LORENZO ;F;2;13,314718;38,167229
2018-08-28;13:20;VIA CRISPI FRANCESCO ;F;2;13,364067;38,123975
2018-08-28;15:00;VIA MATTEI ENRICO ;F;1;13,398336;38,092695
2018-08-28;17:15;VIALE REGIONE SICILIANA ;C;;13,374875;38,089959
2018-08-28;18:30;VIA VENTURA GIOACCHINO ;F;1;13,355172;38,131883
2018-08-13;23:00;VIA DANTE ;C;;13,347103;38,122894
2018-08-26;23:20;VIA TORRE DI MONDELLO ;F;2;13,325363;38,206463
2018-08-29;07:20;VIALE DE GASPERI ALCIDE ;F;1;13,337804;38,151069
2018-08-29;08:40;VIALE DEL FANTE ;F;2;13,340828;38,152225
2018-08-28;13:00;VIA NOCE ;C;;13,337;38,120547
2018-08-28;12:20;VIALE LEONARDO DA VINCI ;F;1;13,329169;38,128616
2018-08-29;12:40;VIA ROMA ;F;1;13,362547;38,118439
2018-08-29;23:45;VIA BERGAMO ;F;1;13,368001;38,10348
2018-08-30;08:00;VIALE REGIONE SICILIANA N.O. ;F;1;13,329637;38,117252
2018-08-30;09:20;VIA AURISPA GIOVANNI ;F;1;13,340132;38,126388
2018-08-30;10:30;VIA LA FRANCA SEBASTIANO ;F;1;13,36541;38,102362
2018-08-30;13:10;VIALE STRASBURGO ;F;1;13,326225;38,157114
2018-08-28;11:05;VIA VILLA SOFIA ;C;;13,336348;38,153269
2018-08-28;10:35;VIALE VENERE ;C;;13,323547;38,188931
2018-08-29;13:00;VIA DANTE ;F;1;13,352303;38,124071
2018-08-30;16:00;VIA CARELLA ;F;1;13,36072;38,123245
2018-08-30;16:05;VIA UGDULENA GREGORIO ;F;2;13,346966;38,14048
2018-08-31;03:30;VIA GUIDO D'AREZZO ;F;1;13,332518;38,139658
2018-08-26;20:00;VIA PRINCIPE DI SCORDIA ;C;;13,361276;38,124287
2018-08-31;10:00;VIA CALA ;C;;13,366328;38,120186
2018-08-31;10:15;VIALE DE GASPERI ALCIDE ;F;1;13,336505;38,150396
2018-08-31;13:45;VIALE MARGHERITA DI SAVOIA ;F;3;13,334042;38,182743
2018-08-31;16:20;PIAZZA S.OLIVA ;F;1;13,353669;38,121961
2018-08-31;20:00;VIA SPAGNA ;F;3;13,323998;38,159109
2018-08-31;21:15;VIA PEREZ FRANCESCO PAOLO ;F;1;13,368025;38,103498
2018-09-01;01:10;VIALE REGIONE SICILIANA N.O. ;F;3;13,328232;38,146489
2018-09-01;02:15;VIALE LEONARDO DA VINCI ;C;;13,327229;38,128116
2018-08-01;11:45;VIA FILETI ENRICO ;F;1;13,365179;38,140395
2018-09-01;12:30;VIA GIORDANO UMBERTO ;F;1;13,338597;38,137795
2018-09-01;14:05;VIA LA MASA GIUSEPPE ;F;2;13,361175;38,126058
2018-09-01;16:30;VIA ROMBULO PIETRO ;F;1;13,341368;38,192802
2018-09-01;23:45;PIAZZA TREDICI VITTIME ;C;;13,366314;38,120242
2018-09-02;01:00;VIA PARLATORE FILIPPO ;C;;13,344137;38,123901
2018-09-02;01:30;VIA PARLATORE FILIPPO ;C;;13,344137;38,123901
2018-09-02;01:00;PIAZZA S.ANTONINO ;F;3;13,365011;38,109976
2018-09-02;18:30;VIA GOETHE ;F;2;13,350456;38,121351
2018-09-03;08:20;VIALE REGIONE SICILIANA S.E. ;C;;13,345418;38,089651
2018-09-01;03:30;VIALE REGIONE SICILIANA ;F;1;13,371759;38,089271
2018-09-03;14:20;VIALE LAZIO ;F;1;13,333467;38,140433
2018-08-23;12:10;VIA CASTELFORTE ;C;;13,327039;38,173038
2018-09-03;14:40;VIA LINCOLN ;F;2;13,367707;38,111323
2018-09-03;17:00;VIA EUGENIO L'EMIRO ;F;2;13,33867;38,114451
2018-09-03;17:20;PIAZZALE CADUTI DI EL ALAMEIN ;F;1;13,312551;38,174576
2018-09-04;00:15;VIALE CAMPANIA ;C;;13,340272;38,142876
2018-09-04;06:45;VIALE MARGHERITA DI SAVOIA ;R;;13,334042;38,182743
2018-09-04;07:30;VIA GARZILLI NICCOLO' ;F;1;13,353243;38,124367
2018-09-03;19:00;VIALE LAZIO ;F;3;13,337314;38,141925
2018-09-04;07:30;PIAZZA GRANDI ACHILLE ;F;2;13,399925;38,097054
2018-09-04;10:30;CORSO CALATAFIMI ;C;;13,341271;38,107514
2018-09-04;13:30;CORSO DEI MILLE ;F;2;13,40312;38,094784
2018-09-04;18:25;VIALE STRASBURGO ;C;;13,325499;38,156705
2018-09-04;22:10;VIA CALVI PASQUALE ;F;1;13,354936;38,130136
2018-09-04;23:40;VIA XX SETTEMBRE ;F;5;13,351852;38,1276
2018-09-05;05:00;VIA PRINCIPE DI VILLAFRANCA ;C;;13,35263;38,123502
2018-09-05;05:48;VIALE PAPA GIOVANNI XXIII ;F;1;13,361396;38,086477
2018-09-05;09:30;VIA BASILE ERNESTO ;R;;13,355169;38,107791
2018-09-05;09:30;VIA SCIUTI GIUSEPPE ;F;1;13,341063;38,136299
2018-09-05;13:20;VIALE REGIONE SICILIANA N.O. ;C;;13,330303;38,132752
2018-07-26;09:50;VIA MARCONI GUGLIELMO ;C;;13,351231;38,126
2018-09-05;11:30;VIA LODATO GAETANO ;F;2;13,355455;38,107447
2018-09-04;18:20;VIA ARIOSTO LUDOVICO ;C;;13,34855;38,135471
2018-09-05;12:30;VIA MESSINA MARINE ;F;3;13,444533;38,092455
2018-09-03;17:15;VIA DELLA LIBERTA' ;C;;13,352086;38,129974
2018-09-05;17:00;VIA CONTE FEDERICO ;F;1;13,415058;38,075859
2018-09-05;18:10;VIALE DIANA ;F;1;13,350238;38,151638
2018-09-05;17:30;VIA ORETO ;F;2;13,374084;38,095971
2018-09-06;08:23;VIALE REGIONE SICILIANA N.O. ;F;1;13,326342;38,148771
2018-09-04;11:30;VIALE GALILEO GALILEI ;C;;13,333187;38,134456
2018-09-06;10:10;VIA CALA ;F;1;13,369673;38,119927
2018-09-04;14:30;VIA PARTANNA MONDELLO ;C;;13,303092;38,193485
2018-09-06;13:00;VIALE CAMPANIA ;F;1;13,339396;38,144835
2018-09-06;15:20;VIALE REGIONE SICILIANA N.O. ;F;2;13,323392;38,150972
2018-09-06;16:45;PIAZZA GRANDI ACHILLE ;F;2;13,399966;38,097103
2018-09-06;17:30;VIALE MARIA SS. MEDIATRICE ;C;;13,334566;38,101167
2018-09-06;20:50;VIA PITRE' GIUSEPPE ;F;3;13,32965;38,110515
2018-09-06;22:30;CORSO ALBERTO AMEDEO ;C;;13,350791;38,117491
2018-09-07;13:50;VIA DELLA FAVORITA ;F;1;13,353799;38,148166
2018-09-07;14:00;VIA DELL'ORSA MINORE ;F;2;13,365182;38,091187
2018-09-07;20:00;VIALE REGIONE SICILIANA S.E. ;F;1;13,358915;38,087329
2018-09-07;23:00;VIA MONTEPELLEGRINO ;F;1;13,358243;38,139008
2018-09-08;01:00;VIA D'OSSUNA ;F;1;13,349386;38,115309
2018-09-08;15:00;PIAZZA EINSTEIN ALBERT ;C;;13,330517;38,128973
2018-09-08;18:00;VIA TORRENTE D'INVERNO ;F;2;13,298138;38,106637
2018-09-08;21:30;VIA PALAZZOTTO EMMANUELE ;C;;13,343236;38,146931
2018-09-09;09:40;VIALE REGIONE SICILIANA S.E. ;F;1;13,384511;38,089821
2018-09-09;13:50;PIAZZA INDIPENDENZA ;F;1;13,351285;38,109796
2018-09-09;21:15;VIA PALINURO ;F;2;13,323767;38,201144
2018-09-09;21:30;VIA ROCCELLA GUSTAVO ;F;2;13,350644;38,098501
2018-09-10;08:50;CORSO RE RUGGERO ;C;;13,353855;38,108955
2018-09-10;10:15;FORO UMBERTO I ;F;1;13,371311;38,11972
2018-09-10;11:37;VIALE LAZIO ;C;;13,337378;38,141889
2018-09-10;13:15;VIA CASTRIOTA GIORGIO ;F;2;13,353706;38,130594
2018-09-10;18:20;VIA BRANCACCIO ;F;1;13,378606;38,102007
2018-09-10;18:50;CORSO CALATAFIMI ;F;1;13,304205;38,091826
2018-09-10;19:50;VIALE MARCHESE DI VILLABIANCA ;F;1;13,351706;38,135151
2018-09-10;23:00;VIA PEREZ FRANCESCO PAOLO ;F;1;13,367987;38,103526
2018-09-11;00:10;VIA PIAZZI GIUSEPPE ;F;1;13,347245;38,124005
2018-09-11;07:30;CORSO DEI MILLE ;F;2;13,412295;38,091734
2018-09-07;16:15;VIA BUTERA ;F;1;13,371883;38,117901
2018-09-11;08:50;VIA S.LORENZO ;F;1;13,317683;38,165173
2018-08-30;17:40;VIA BENNICI GIUSEPPE ;F;1;13,377531;38,107785
2018-04-23;12:40;VIALE AMEDEO D'AOSTA ;F;1;13,385337;38,102811
2018-07-29;11:40;VIA MONDELLO ;C;;13,324728;38,206568
2018-09-09;12:50;PIAZZA MARINA ;C;;13,368304;38,117548
2018-09-11;10:30;VIALE REGIONE SICILIANA N.O. ;F;1;13,329283;38,125484
2018-09-11;07:00;VIA LANZA DI SCALEA GIUSEPPE ;C;;13,306536;38,179885
2018-09-11;12:35;VIA PARUTA FILIPPO ;F;1;13,318677;38,09611
2018-09-11;15:40;CORSO CALATAFIMI ;F;3;13,348987;38,110655
2018-09-11;16:30;VIA BARI ;F;1;13,36105;38,118013
2018-09-12;01:30;VIA MESSINA MARINE ;F;1;13,381531;38,107803
2018-09-12;10:10;VIALE REGIONE SICILIANA ;F;1;13,313974;38,158451
2018-09-12;13:50;VIALE REGIONE SICILIANA N.O. ;F;1;13,294981;38,175915
2018-09-12;17:15;VIALE REGIONE SICILIANA N.O. ;C;;13,331194;38,139854
2018-09-12;16:50;VIA MESSINA MARINE ;C;;13,403556;38,099751
2018-09-12;18:30;FORO UMBERTO I ;F;1;13,377747;38,1131
2018-09-12;22:00;VIALE STRASBURGO ;M;1;13,327259;38,155783
2018-09-13;07:30;SVINCOLO DI SALVO ROSARIO ;C;;13,326836;38,149011
2018-09-13;13:00;VIA SAMPOLO ;F;1;13,347256;38,143992
2018-09-13;21:00;VIA ROMA ;F;1;13,365204;38,112993
2018-09-14;08:45;VIALE MICHELANGELO ;C;;13,316914;38,136306
2018-09-14;09:30;VIA CAVOUR CAMILLO ;C;;13,362287;38,12235
2018-09-03;14:10;VIA BARA ALL'OLIVELLA ;C;;13,361573;38,121219
2018-09-10;09:30;VIA NEBRODI;F;1;13,33077;38,147728
2018-09-10;11:15;VIALE MARGHERITA DI SAVOIA;C;;13,333966;38,18294
2018-09-12;18:15;PIAZZA EINSTEIN ALBERT ;C;;13,330629;38,129023
2018-09-14;11:30;VIALE REGIONE SICILIANA ;F;2;13,334409;38,098061
2018-09-14;13:15;VIA PRINCIPE DI VILLAFRANCA ;F;1;13,349265;38,129365
2018-09-14;15:10;VIALE REGIONE SICILIANA N.O. ;F;1;13,330449;38,129331
2018-09-14;17:55;VIA CASTELLANA ;C;;13,307182;38,125585
2018-09-14;17:56;VIA CASTELLANA ;C;;13,307182;38,125585
2018-09-15;15:45;VIA NENNI PIETRO ;F;1;13,323866;38,151224
2018-09-15;17:15;VIALE GALATEA ;F;5;13,323738;38,201115
2018-09-16;23:30;VIA BASILE ERNESTO ;F;3;13,346451;38,098922
2018-09-15;02:20;VILLA CUSMANO GIACOMO ;C;;13,347847;38,124689
2018-09-16;17:50;VIA FUNAIOLI GINO ;C;;13,392195;38,101847
2018-09-16;19:45;PIAZZA VERDI GIUSEPPE ;F;2;13,356349;38,120415
2018-09-17;08:10;PIAZZA GIOVANNI PAOLO II PAPA;C;;13,338918;38,15088
2018-09-17;09:35;VIA PATERNOSTRO PAOLO ;F;1;13,353743;38,123239
2018-09-17;10:30;CORSO ALBERTO AMEDEO ;F;1;13,351911;38,114546
2018-09-17;12:45;VIA DEL CARABINIERE ;F;1;13,3409;38,148853
2018-09-17;15:00;VIA CALVI PASQUALE ;F;1;13,354784;38,130579
2018-09-17;16:30;VIALE REGIONE SICILIANA N.O.;F;1;13,330676;38,14343
2018-09-04;13:00;PIAZZA S.FRANCESCO DI PAOLA ;C;;13,352909;38,121487
2018-09-06;00:10;VIA SAMMARTINO ;C;;13,349937;38,124647
2018-09-12;16:50;VIA SCIUTI GIUSEPPE ;C;;13,342825;38,13336
2018-09-13;17:10;VIA GARZILLI NICCOLO' ;F;3;13,352333;38,125936
2018-09-13;17:30;VIA SAMMARTINO ;C;;13,350518;38,123659
2018-09-13;11:30;VIALE REGINA ELENA ;F;1;13,328542;38,19952
2018-09-14;09:05;VIALE REGIONE SICILIANA ;C;;13,331568;38,139991
2018-09-17;13:30;VIA BELGIO ;C;;13,329524;38,150919
2018-09-17;17:30;VIA PIAZZI GIUSEPPE ;F;1;13,347284;38,123983
2018-09-18;02:20;CORSO CALATAFIMI ;F;1;13,31871;38,098214
2018-09-18;10:10;VIA MATER DOLOROSA ;F;1;13,328986;38,173108
2018-09-18;15:40;VIA PAISIELLO GIOVANNI ;F;1;13,331968;38,134665
2018-09-18;15:30;VIA BACILE GIOVANNI MONS. ;F;4;13,399463;38,096082
2018-09-18;21:30;CORSO CALATAFIMI ;F;1;13,321645;38,099616
2018-09-18;23:30;VIA POLO MARCO ;F;3;13,347626;38,116831
2018-09-19;05:30;CORSO CALATAFIMI ;F;1;13,31784;38,098029
2018-09-19;08:35;VIA SERPOTTA GIACOMO ;F;1;13,348389;38,120243
2018-09-19;13:15;VIA TRINACRIA ;F;1;13,338312;38,148991
2018-09-14;17:15;VIA S.ISIDORO ;C;;13,300102;38,122381
2018-09-19;17:40;VIA ROCCAZZO ;F;1;13,311717;38,124854
2018-09-20;03:30;VIA SCORDIA ;R;1;13,304628;38,186879
2018-09-20;07:30;VIA S.MARTINO ;F;1;13,298991;38,104888
2018-09-20;11:00;VIA RESTIVO EMPEDOCLE ;F;1;13,333772;38,147683
2018-09-20;12:00;VIA LUSSEMBURGO ;F;1;13,328555;38,152829
2018-09-20;16:00;VIA LANZA DI SCALEA GIUSEPPE ;F;1;13,308484;38,177463
2018-09-20;17:45;VIA CAPPAROZZO GIUSEPPE ;C;;13,310817;38,181628
2018-09-20;19:00;VIA ARCOLEO GIUSEPPE ;F;1;13,333672;38,104906
2018-09-20;20:20;VIA DELL'ARTIGLIERE ;F;1;13,343764;38,146789
2018-09-20;18:00;VIALE AIACE ;C;;13,306849;38,199014
2018-09-21;02:00;RUA FORMAGGI ;C;;13,360562;38,113813
2018-09-21;09:00;VIA MAGG. PERNI FRANCESCO ;F;1;13,361152;38,108201
2018-09-21;09:00;VIA TERRASANTA ;F;1;13,344407;38,130413
2018-09-21;10:00;VIALE REGIONE SICILIANA N.O. ;F;2;13,329129;38,123833
2018-09-21;11:10;VIA BELGIO ;F;2;13,326713;38,149082
2018-09-21;12:50;VIA CASTELFORTE ;C;;13,317154;38,193604
2018-09-21;17:00;STRADA PROV. PALERMO;C;;13,296569;38,107346
2018-09-21;16:30;VIA MONTUORO RINALDO ;C;;13,332351;38,125967
2018-09-21;19:45;PLE ANELLI GIUSEPPE TEN. ;C;;13,343027;38,094441
2018-09-21;21:30;CORSO CALATAFIMI ;F;1;13,329715;38,103128
2018-09-22;00:30;FORO UMBERTO I ;F;2;13,37319;38,117285
2018-09-22;00:50;VIA MARCHESE DI ROCCAFORTE ;F;1;13,346665;38,142919
2018-09-22;07:45;PIAZZA INDIPENDENZA ;F;1;13,352715;38,110161
2018-09-22;10:00;VIA PLAUTO ;F;1;13,268707;38,201109
2018-09-22;13:30;VIA DI CRISTINA GIOVANNI ;C;;13,357742;38,108822
2018-09-22;18:15;VIALE REGIONE SICILIANA S.E. ;C;;13,353662;38,086687
2018-09-23;02:30;VIA CRISPI FRANCESCO ;C;;13,361321;38,128729
2018-09-23;03:25;VIA LORIA RUGGERO ;F;2;13,361228;38,139786
2018-09-23;05:30;VIA CRISPI FRANCESCO ;C;;13,364223;38,123918
2018-09-23;19:30;VIA DELLA LIBERTA' ;F;2;13,347658;38,136805
2018-09-23;20:00;VIALE DELL'OLIMPO ;R;;13,321176;38,188814
2018-09-24;02:30;VIA MESSINA MARINE ;C;;13,396178;38,102215
2018-09-22;20:00;VIALE REGIONE SICILIANA N.O. ;F;6;13,330753;38,137411
2018-09-24;05:30;CORSO DEI MILLE ;C;;13,372649;38,106617
2018-09-24;09:00;VIA CROCIFERI ;F;1;13,33856;38,120479
2018-09-24;11:15;VIALE DELL'OLIMPO ;C;;13,31747;38,18886
2018-09-24;11:15;VIA POMARA ;F;2;13,433251;38,085854
2018-09-07;16:45;FORO UMBERTO I ;C;;13,374713;38,116184
2018-09-20;08:15;VIA MESSINA MARINE ;C;;13,382959;38,106828
2018-09-22;05:20;VIA CALA ;C;;13,371314;38,119697
2018-09-24;09:45;VIALE GALILEO GALILEI ;C;;13,333065;38,134794
2018-09-24;18:00;PIAZZA TREDICI VITTIME ;C;;13,364944;38,122727
2018-09-24;18:30;VIA ZANDONAI RICCARDO ;F;1;13,339264;38,133747
2018-09-24;23:00;VIA BERNINI GIAN LORENZO ;F;1;13,328887;38,131838
2018-09-24;23:15;VIALE REGIONE SICILIANA S.E. ;F;1;13,359567;38,087452
2018-09-24;23:30;VIA SAURO NAZARIO ;C;;13,331166;38,123844
2018-09-25;07:55;VIA CASTELLANA ;F;1;13,293751;38,125345
2018-09-25;09:00;VIA UDITORE ;C;;13,324025;38,131534
