Citta',Data,Ora,Luogo,Coordinate,Illesi,Feriti,Riservata,Decessi,Natura
Roma,2018-10-06,19:30,VIA CASILINA,"(41.863149999999997,12.640879999999999)",2,0,0,0,Veicolo in marcia contro ostacolo accidentale
Roma,2018-10-06,19:35,VIA DELLA PISANA,"(41.857680000000002,12.38897)",4,0,0,0,Scontro frontale fra veicoli in marcia
Roma,2018-10-06,20:00,VIALE VAL PADANA,"(41.943550000000002,12.521409999999999)",1,2,0,0,Veicolo in marcia contro veicolo fermo
Roma,2018-10-06,20:45,VIALE MANZONI,"(41.89217,12.508760000000001)",0,2,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-10-06,21:00,VIA DI BOCCEA,"(41.914949999999997,12.38466)",2,0,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-10-06,21:10,VIA APPIA NUOVA,"(41.88373,12.51188)",3,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-06,21:15,VIA DI ACILIA,"(41.783830000000002,12.364979999999999)",2,0,0,0,Tamponamento
Roma,2018-10-06,21:15,VIALE GUIDO CARLI,"(41.843179999999997,12.647040000000001)",0,1,0,0,Veicolo in marcia contro ostacolo fisso
Roma,2018-10-06,22:05,PONTE SUBLICIO,"(41.882849999999998,12.47575)",2,0,0,0,Infortunio per sola frenata improvvisa
Roma,2018-10-06,22:10,VIA CASILINA,"(41.863990000000001,12.673730000000001)",4,1,0,0,Tamponamento Multiplo
Roma,2018-10-06,23:45,VIA CRISTOFORO COLOMBO,"(41.852589999999999,12.488)",4,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-06,23:55,VIA ANAGNINA,"(41.830530000000003,12.597569999999999)",2,0,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-10-06,23:55,VIALE CORTINA D'AMPEZZO,"(41.947789999999998,12.443680000000001)",1,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-10-07,00:10,PIAZZALE JONIO,"(41.945709999999998,12.526199999999999)",4,1,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-10-07,00:30,VIA CASILINA,"(41.862990000000003,12.637600000000001)",2,3,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-10-07,01:00,VIA ENRICO PESTALOZZI,"(41.936210000000003,12.42576)",0,2,0,0,Investimento di pedone
Roma,2018-10-07,01:15,VIALE MARCO FULVIO NOBILIORE,"(41.858899999999998,12.56481)",3,1,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-10-07,01:30,PIAZZALE MAGELLANO,"(41.725909999999999,12.2883)",3,0,0,0,Veicolo in marcia contro veicolo arresto
Roma,2018-10-07,02:00,VIA DI TORREVECCHIA,"(41.917000000000002,12.408519999999999)",1,1,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-10-07,02:00,VIA LAURENTINA,"(41.801780000000001,12.48132)",1,0,0,0,Veicolo in marcia contro ostacolo accidentale
Roma,2018-10-07,02:01,VIA LAURENTINA,"(41.801780000000001,12.48132)",1,0,0,0,Veicolo in marcia contro ostacolo accidentale
Roma,2018-10-07,02:10,VIA DI TOR CARBONE,"(41.825339999999997,12.52731)",1,1,0,0,Fuoriuscita dalla sede stradale
Roma,2018-10-07,02:50,VIALE AVENTINO,"(41.882429999999999,12.486420000000001)",1,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-10-07,03:00,PIAZZA DEI CONSOLI,"(41.862670000000001,12.556290000000001)",4,0,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-10-07,03:15,VIA TAGLIAMENTO,"(41.919600000000003,12.502330000000001)",1,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-10-07,03:40,PIAZZETTA DEL BEL RESPIRO,"(41.879519999999999,12.441140000000001)",1,0,0,0,Veicolo in marcia contro ostacolo fisso
Roma,2018-10-07,04:00,VIALE IPPOCRATE,"(41.907110000000003,12.51812)",1,0,0,0,Veicolo in marcia contro ostacolo accidentale
Roma,2018-10-07,04:00,VIA TUSCOLANA,"(41.839640000000003,12.592280000000001)",2,1,0,0,Tamponamento Multiplo
Roma,2018-10-07,05:00,VIA CRISTOFORO COLOMBO,"(41.765099999999997,12.3834)",0,1,0,0,Veicolo in marcia contro ostacolo fisso
Roma,2018-10-07,05:30,VIA MARMORATA,"(41.879809999999999,12.478400000000001)",2,0,0,0,Veicolo in marcia contro ostacolo fisso
Roma,2018-10-07,05:45,VIA CASILINA,"(41.873150000000003,12.57278)",2,0,0,0,Veicolo in marcia contro ostacolo fisso
Roma,2018-10-07,06:00,VIA APPIA NUOVA,"(41.870229999999999,12.524520000000001)",1,1,0,0,Veicolo in marcia contro ostacolo fisso
Roma,2018-10-07,07:15,VIA DI CENTOCELLE,"(41.873609999999999,12.549659999999999)",1,0,0,0,Veicolo in marcia contro ostacolo fisso
Roma,2018-10-07,07:50,LARGO BRANCACCIO,"(41.895029999999998,12.500209999999999)",1,3,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-10-07,08:00,VIA GIOVANNI BATTISTA BODONI,"(41.87809,12.47232)",0,0,0,0,Veicolo in marcia contro veicoli in sosta
Roma,2018-10-07,08:45,VIA LITORANEA,"(41.687620000000003,12.37354)",0,1,0,0,Fuoriuscita dalla sede stradale
Roma,2018-10-07,08:50,VIA NOMENTANA,"(41.914189999999998,12.50869)",1,0,0,0,Veicolo in marcia contro ostacolo fisso
Roma,2018-10-07,09:00,VIALE DELLA STAZIONE DI CASTEL FUSANO,"(41.719920000000002,12.308149999999999)",2,0,0,0,Veicolo in marcia contro ostacolo fisso
Roma,2018-10-07,09:20,PIAZZA PANTERO PANTERA,"(41.863669999999999,12.483790000000001)",1,1,0,0,Investimento di pedone
Roma,2018-10-07,09:30,VIA DI PORTA CAVALLEGGERI,"(41.899859999999997,12.454269999999999)",1,2,0,0,Investimento di pedone
Roma,2018-10-07,09:30,VIA DI VALLE RICCA,"(42.043759999999999,12.58459)",0,1,0,0,Veicolo in marcia contro ostacolo fisso
Roma,2018-10-07,10:05,VIA DEI PLATANI,"(41.881,12.56941)",4,0,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-10-07,10:40,VIA LAURENTINA,"(41.81015,12.48527)",2,0,0,0,Veicolo in marcia contro ostacolo accidentale
Roma,2018-10-07,10:45,VIA LAURENTINA,"(41.81015,12.48527)",3,0,0,0,Veicolo in marcia contro ostacolo accidentale
Roma,2018-10-07,11:00,VIALE ALEXANDRE GUSTAVE EIFFEL,"(41.808210000000003,12.334770000000001)",3,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-07,11:00,VIA APPIANO,"(41.913510000000002,12.43905)",0,0,0,0,Veicolo in marcia contro veicoli in sosta
Roma,2018-10-07,11:30,VIA CASSIA,"(41.990960000000001,12.397410000000001)",0,1,0,0,Veicolo in marcia contro veicoli in sosta
Roma,2018-10-07,11:50,PIAZZA DELLA RADIO,"(41.869280000000003,12.46678)",0,1,0,0,Veicolo in marcia contro ostacolo fisso
Roma,2018-10-07,12:00,CORSO DUCA DI GENOVA,"(41.733600000000003,12.27248)",1,1,0,0,Investimento di pedone
Roma,2018-10-07,12:00,VIA CERNAIA,"(41.904620000000001,12.497590000000001)",0,1,0,0,Infortunio per sola frenata improvvisa
Roma,2018-10-07,12:25,VIALE XVII OLIMPIADE,"(41.932000000000002,12.47203)",0,0,1,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-10-07,12:30,VIA CARLO DELLA ROCCA,"(41.878570000000003,12.543889999999999)",1,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-10-07,12:30,VIA SQUILLACE,"(41.834919999999997,12.55973)",1,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-10-07,12:30,VIA DEL TRITONE,"(41.902369999999998,12.483739999999999)",1,1,0,0,Investimento di pedone
Roma,2018-10-07,12:30,VIALE TIZIANO,"(41.926609999999997,12.470499999999999)",0,0,1,0,Veicolo in marcia contro ostacolo fisso
Roma,2018-10-07,13:10,VIALE DELL'OCEANO ATLANTICO,"(41.818269999999998,12.463100000000001)",2,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-07,14:15,VIA MERULANA,"(41.889420000000001,12.50343)",1,1,0,0,Investimento di pedone
Roma,2018-10-07,15:00,VIA SALARIA,"(41.987349999999999,12.5115)",1,0,0,0,Veicolo in marcia contro ostacolo accidentale
Roma,2018-10-07,16:30,VIA TUSCOLANA,"(41.861069999999998,12.55485)",5,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-07,16:40,VIA CRISTOFORO COLOMBO,"(41.85866,12.496320000000001)",4,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-07,16:40,VIA DELLA CONCILIAZIONE,"(41.902119999999996,12.46081)",2,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-10-07,17:00,VIALE DELLE MURA PORTUENSI,"(41.884059999999998,12.472099999999999)",2,1,0,0,Veicolo in marcia contro veicoli in sosta
Roma,2018-10-07,17:00,PIAZZA DELLA BOCCA DELLA VERITA',"(41.888820000000003,12.481490000000001)",2,0,0,0,Tamponamento
Roma,2018-10-07,17:45,VIA CASILINA,"(41.862670000000001,12.642860000000001)",5,0,0,0,Tamponamento Multiplo
Roma,2018-10-07,18:00,VIA STENDHAL,"(41.832180000000001,12.47274)",3,0,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-10-07,18:10,VIA TUSCOLANA,"(41.838389999999997,12.595660000000001)",1,0,0,0,Veicolo in marcia contro ostacolo accidentale
Roma,2018-10-07,18:15,VIA COLLATINA,"(41.902590000000004,12.57292)",2,1,0,0,Investimento di pedone
Roma,2018-10-07,19:00,VIA DI ACQUA BULLICANTE,"(41.8857,12.54341)",3,1,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-07,19:15,VIALE FRANCO D'AMICO,"(41.805219999999998,12.32882)",6,0,0,0,Tamponamento
Roma,2018-10-07,19:20,VIA DI S. MARIA IN COSMEDIN,"(41.887079999999997,12.48053)",2,1,0,1,Investimento di pedone
Roma,2018-10-07,19:30,VIA DELLE CASE ROSSE,"(41.928510000000003,12.63799)",1,1,0,0,Investimento di pedone
Roma,2018-10-07,19:35,VIA FILIPPO FIORENTINI,"(41.908670000000001,12.55607)",2,1,0,0,Infortunio per caduta del veicolo
Roma,2018-10-07,19:45,VIA FRANCESCO DENZA,"(41.925519999999999,12.48442)",1,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-10-07,19:45,VIA CASSIA,"(41.960039999999999,12.45209)",3,1,0,0,Infortunio per caduta del veicolo
Roma,2018-10-07,20:00,VIA GREGORIO VII,"(41.895620000000001,12.439920000000001)",5,0,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-10-07,20:20,VIALE POLA,"(41.918439999999997,12.511279999999999)",2,0,0,0,Tamponamento
Roma,2018-10-07,20:20,VIA DELLA MAGLIANA,"(41.831719999999997,12.41962)",2,0,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-10-07,20:54,VIA CASILINA,"(41.889000000000003,12.52027)",3,1,0,0,Tamponamento
Roma,2018-10-07,21:00,VIA DI PASSOLOMBARDO,"(41.83117,12.635669999999999)",2,0,0,0,Veicolo in marcia contro ostacolo accidentale
Roma,2018-10-07,22:30,VIA PRENESTINA,"(41.892220000000002,12.639480000000001)",1,0,0,0,Veicolo in marcia contro ostacolo accidentale
Roma,2018-10-07,23:40,PIAZZA DELLE CONIFERE,"(41.88261,12.56789)",2,0,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-10-07,23:50,VIALE PALMIRO TOGLIATTI,"(41.876510000000003,12.571759999999999)",1,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-10-07,23:50,VIA ADRIANO I,"(41.904319999999998,12.41198)",1,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-10-08,01:10,VIA EMANUELE FILIBERTO,"(41.89123,12.50623)",7,0,0,0,Tamponamento Multiplo
Roma,2018-10-08,01:15,VIA AURELIA,"(41.885269999999998,12.36201)",3,0,0,0,Tamponamento
Roma,2018-10-08,02:10,VIA ALDO MANUZIO,"(41.877119999999998,12.471399999999999)",1,0,0,0,Veicolo in marcia contro ostacolo accidentale
Roma,2018-10-08,03:25,VIA EDGARDO FERRATI,"(41.863320000000002,12.48546)",0,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-10-08,06:05,VIA RENATO FUCINI,"(41.945399999999999,12.55218)",3,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-08,06:30,VIA ROCCAFORTE DEL GRECO,"(41.868259999999999,12.694750000000001)",1,1,0,0,Investimento di pedone
Roma,2018-10-08,06:30,VIA PRENESTINA,"(41.892600000000002,12.63176)",2,0,0,0,Scontro frontale fra veicoli in marcia
Roma,2018-10-08,07:00,VIA DELLA MAGLIANA,"(41.834060000000001,12.44661)",0,2,0,0,Veicolo in marcia contro ostacolo fisso
Roma,2018-10-08,07:15,VIA CASTIGLION DE' PEPOLI,"(41.7896,12.40915)",1,1,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-10-08,07:30,VIA DEI PRATI FISCALI,"(41.946309999999997,12.5158)",4,0,0,0,Veicolo in marcia contro ostacolo accidentale
Roma,2018-10-08,07:30,VIA DI ACILIA,"(41.773690000000002,12.37143)",1,2,0,0,Tamponamento Multiplo
Roma,2018-10-08,07:50,VIA DI TORREVECCHIA,"(41.928980000000003,12.41737)",2,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-08,08:05,PIAZZA DI PORTA METRONIA,"(41.882359999999998,12.498670000000001)",2,1,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-08,08:30,VIALE GUGLIELMO MARCONI,"(41.855609999999999,12.47123)",3,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-08,08:30,VIA DEI PRATI FISCALI,"(41.946710000000003,12.51849)",2,0,0,0,Veicolo in marcia contro veicolo arresto
Roma,2018-10-08,08:35,VIA FAMIANO NARDINI,"(41.918460000000003,12.52089)",1,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-10-08,08:40,VIA BARI,"(41.910870000000003,12.51478)",3,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-08,08:50,VIA TIBURTINA,"(41.937959999999997,12.621219999999999)",2,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-08,09:00,VIA DI TOR BOACCIANA,"(41.751280000000001,12.289630000000001)",3,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-08,09:10,VIA SAVERIO MERCADANTE,"(41.918970000000002,12.490539999999999)",2,1,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-08,09:55,VIA SALARIA,"(41.987450000000003,12.51155)",2,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-08,10:30,PIAZZA GONDAR,"(41.933259999999997,12.520860000000001)",2,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-08,10:55,VIA PRENESTINA,"(41.894640000000003,12.559240000000001)",1,1,0,0,Tamponamento
Roma,2018-10-08,11:00,VIA ASSISI,"(41.881169999999997,12.52876)",1,0,0,0,Veicolo in marcia contro ostacolo accidentale
Roma,2018-10-08,11:00,VIA RICCARDO ZAMPIERI,"(41.904879999999999,12.547800000000001)",2,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-08,11:05,VIA ILDEBRANDO VIVANTI,"(41.80538,12.438029999999999)",2,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-08,11:20,VIA CRISTOFORO COLOMBO,"(41.869239999999998,12.496259999999999)",1,1,0,0,Tamponamento
Roma,2018-10-08,11:40,VIA SEBASTIANO SATTA,"(41.904249999999998,12.55104)",3,0,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-10-08,12:00,VIA OSTIENSE,"(41.825789999999998,12.44448)",4,0,0,0,Tamponamento Multiplo
Roma,2018-10-08,12:30,VIA DELL'IMBRECCIATO,"(41.841189999999997,12.44975)",2,0,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-10-08,12:30,VIA DELLA VERNA,"(41.941299999999998,12.537240000000001)",2,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-10-08,12:35,VIA EDOARDO JENNER,"(41.872399999999999,12.44472)",1,2,0,0,Infortunio per caduta del veicolo
Roma,2018-10-08,12:45,VIA DELLA BALDUINA,"(41.920670000000001,12.44035)",1,1,0,0,Investimento di pedone
Roma,2018-10-08,13:00,VIA QUIRINO MAJORANA,"(41.868450000000003,12.4621)",3,0,0,0,Tamponamento Multiplo
Roma,2018-10-08,13:00,VIA CHERASCO,"(41.965110000000003,12.35167)",1,0,0,0,Veicolo in marcia contro ostacolo fisso
Roma,2018-10-08,13:20,PIAZZA UNGHERIA,"(41.922530000000002,12.492710000000001)",1,1,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-08,13:50,VIA CARLENTINI,"(41.866199999999999,12.653790000000001)",4,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-08,14:10,VIALE PALMIRO TOGLIATTI,"(41.854430000000001,12.57127)",2,1,0,0,Tamponamento Multiplo
Roma,2018-10-08,14:15,CIRCONVALLAZIONE SALARIA,"(42.417830000000002,13.081670000000001)",3,0,0,0,Tamponamento Multiplo
Roma,2018-10-08,14:30,VIALE BRUNO RIZZIERI,"(41.852739999999997,12.59027)",3,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-10-08,14:45,VIA DEI RAMNI,"(41.89978,12.51235)",1,1,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-10-08,14:45,VIA CASTELBOTTACCIO,"(41.929839999999999,12.643039999999999)",3,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-08,15:30,VIA ARDEATINA,"(41.813130000000001,12.52542)",2,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-08,15:50,VIA ANAGNINA,"(41.822719999999997,12.60716)",2,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-08,15:50,VIA COLLATINA,"(41.922310000000003,12.667149999999999)",4,0,0,0,Scontro frontale fra veicoli in marcia
Roma,2018-10-08,16:00,VIA CRISTOFORO COLOMBO,"(41.730289999999997,12.33812)",1,1,0,0,Scontro frontale fra veicoli in marcia
Roma,2018-10-08,16:00,VIA DELLA STORTA,"(41.968960000000003,12.36589)",3,0,0,0,Tamponamento
Roma,2018-10-08,16:10,VIA DI S. ALESSANDRO,"(41.948880000000003,12.59863)",4,0,0,0,Veicolo in marcia contro veicolo arresto
Roma,2018-10-08,16:15,VIA LENTINI,"(41.859780000000001,12.66633)",5,0,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-10-08,16:30,PIAZZA MONTE GENNARO,"(41.94464,12.537940000000001)",2,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-08,16:30,VIA DI CASTEL DI LEVA,"(41.788110000000003,12.516550000000001)",1,0,0,0,Veicolo in marcia contro ostacolo accidentale
Roma,2018-10-08,16:30,VIA DI FIORANELLO,"(41.787289999999999,12.55597)",0,0,1,0,Veicolo in marcia contro ostacolo fisso
Roma,2018-10-08,16:50,VIA DI TORRE SPACCATA,"(41.857289999999999,12.58591)",1,1,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-08,17:05,VIA TIBURTINA,"(41.93318,12.60012)",2,0,0,0,Tamponamento
Roma,2018-10-08,17:25,VIA DI CASAL DEL MARMO,"(41.959359999999997,12.405379999999999)",1,1,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-08,17:30,VIA CRISTOFORO COLOMBO,"(41.765160000000002,12.38313)",1,1,0,0,Tamponamento
Roma,2018-10-08,17:30,VIALE KANT,"(41.932929999999999,12.55545)",2,0,0,0,Veicolo in marcia contro ostacolo accidentale
Roma,2018-10-08,17:30,VIA PRENESTINA,"(41.892650000000003,12.63129)",1,1,0,0,Tamponamento
Roma,2018-10-08,17:40,VIA BRACCIANENSE,"(42.036279999999998,12.31129)",1,1,0,0,Tamponamento
Roma,2018-10-08,17:40,PIAZZA DI S. MONICA,"(41.734569999999998,12.271649999999999)",2,1,0,0,Investimento di pedone
Roma,2018-10-08,17:55,VIA PORTUENSE,"(41.850999999999999,12.433310000000001)",3,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-08,18:00,VIALE LIBIA,"(41.931249999999999,12.518520000000001)",1,0,0,0,Veicolo in marcia contro ostacolo fisso
Roma,2018-10-08,18:15,PIAZZA ADRIANA,"(41.904910000000001,12.46716)",3,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-08,18:20,VIA GUGLIELMO SANSONI,"(41.906709999999997,12.583030000000001)",1,1,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-10-08,18:20,VIA DI CASAL DEL MARMO,"(41.942149999999998,12.38899)",2,0,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-10-08,18:35,VIA DI VILLA ADA,"(41.92445,12.505190000000001)",2,0,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-10-08,18:35,VIA DELL'ARA MASSIMA DI ERCOLE,"(41.887479999999996,12.482519999999999)",1,1,0,0,Tamponamento
Roma,2018-10-08,18:50,LUNGOTEVERE TESTACCIO,"(41.882849999999998,12.47575)",1,1,0,0,Investimento di pedone
Roma,2018-10-08,19:00,VIA CARDINALE CAPRARA,"(41.903530000000003,12.42376)",3,0,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-10-08,19:35,VIALE TIRRENO,"(41.94126,12.52854)",3,1,0,0,Veicolo in marcia contro ostacolo accidentale
Roma,2018-10-08,20:00,VIA RATTAZZI,"(41.896000000000001,12.50189)",0,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-10-08,20:10,VIA DI SAPONARA,"(41.779110000000003,12.358980000000001)",0,4,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-08,20:30,VIA ETTORE FERRARI,"(41.846820000000001,12.41039)",1,0,0,0,Veicolo in marcia contro veicoli in sosta
Roma,2018-10-08,20:30,VIA BORGHESIANA,"(41.876510000000003,12.672409999999999)",1,0,1,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-10-08,21:00,VIA DI VIGNA MURATA,"(41.825569999999999,12.4871)",1,0,1,0,Investimento di pedone
Roma,2018-10-09,00:00,VIA ALESSANDRIA,"(41.912559999999999,12.5038)",0,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-10-09,00:55,VIA DI PORTONACCIO,"(41.899090000000001,12.53767)",3,0,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-10-09,04:30,VIALE IRPINIA,"(41.892200000000003,12.548349999999999)",1,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-10-09,07:40,VIA PONTINA,"(41.817259999999997,12.462479999999999)",2,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-09,08:00,VIA AURELIA ANTICA,"(41.889060000000001,12.44506)",0,1,1,0,Investimento di pedone
Roma,2018-10-09,08:00,VIA FLAMINIA,"(41.953710000000001,12.484260000000001)",2,0,0,0,Scontro frontale/laterale SX fra veicoli in marcia
Roma,2018-10-09,08:05,PIAZZA CAVOUR,"(41.90587,12.470560000000001)",2,0,0,0,Tamponamento
Roma,2018-10-09,08:10,VIA EMANUELE FILIBERTO,"(41.886769999999999,12.508509999999999)",1,0,0,0,Infortunio per sola frenata improvvisa
Roma,2018-10-09,08:15,VIA SALARIA,"(41.940040000000003,12.48277)",2,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-09,08:15,LARGO GIOVANNI PITTALUGA,"(41.899120000000003,12.53764)",2,0,0,0,Scontro laterale fra veicoli in marcia
Roma,2018-10-09,08:15,VIA AURORA,"(41.907679999999999,12.48751)",0,0,0,0,Veicolo in marcia contro veicolo in sosta
Roma,2018-10-09,08:25,VIA DI S. MARIA IN COSMEDIN,"(41.887169999999998,12.480639999999999)",1,1,0,0,Tamponamento
Roma,2018-10-09,08:30,VIA GUIDO BOGGIANI,"(41.715090000000004,12.31747)",2,0,0,0,Veicolo in marcia contro veicolo fermo
Roma,2018-10-09,08:30,VIA DEL FORO ITALICO,"(41.940040000000003,12.48277)",3,0,0,0,Tamponamento Multiplo
Roma,2018-10-09,08:30,VIADOTTO GIUSEPPE SARAGAT,"(41.97372,12.520770000000001)",1,0,0,0,Veicolo in marcia contro ostacolo fisso
Roma,2018-10-09,08:40,VIA DEL QUARTACCIO,"(41.918199999999999,12.390890000000001)",2,0,0,0,Scontro frontale/laterale DX fra veicoli in marcia
Roma,2018-10-09,09:00,VIA PORTUENSE,"(41.846960000000003,12.414020000000001)",4,2,0,0,Tamponamento Multiplo
Roma,2018-10-09,09:00,VIA DELLA CONSOLATA,"(41.876669999999997,12.42295)",1,1,0,0,Scontro frontale/laterale DX fra veicoli in marcia
